CustomerID,CustomerName,Industry,RegionID,Employees
102024,Kunde 2024,Logistik,5,1897
102025,Kunde 2025,Bauwesen,1,292
102026,Kunde 2026,Energie,4,1929
102027,Kunde 2027,Maschinenbau,2,258
102028,Kunde 2028,Bauwesen,3,1995
102029,Kunde 2029,Bauwesen,8,1169
102030,Kunde 2030,Bauwesen,8,1004
102031,Kunde 2031,Dienstleistung,3,86
102032,Kunde 2032,Maschinenbau,3,749
102033,Kunde 2033,Bauwesen,1,1764
102034,Kunde 2034,Chemie,1,592
102035,Kunde 2035,Chemie,6,826
102036,Kunde 2036,IT,5,842
102037,Kunde 2037,Bauwesen,4,1760
102038,Kunde 2038,Logistik,7,1274
102039,Kunde 2039,Handel,5,1883
102040,Kunde 2040,IT,6,1398
102041,Kunde 2041,Medizintechnik,10,269
102042,Kunde 2042,Handel,8,907
102043,Kunde 2043,Logistik,1,756
102044,Kunde 2044,Maschinenbau,2,1054
102045,Kunde 2045,IT,1,1735
102046,Kunde 2046,Automotive,9,1284
102047,Kunde 2047,Medizintechnik,3,1954
102048,Kunde 2048,Dienstleistung,3,647
102049,Kunde 2049,Energie,1,770
102050,Kunde 2050,Dienstleistung,8,175
102051,Kunde 2051,Logistik,9,1402
102052,Kunde 2052,Maschinenbau,2,851
102053,Kunde 2053,Bauwesen,2,1041
102054,Kunde 2054,Energie,4,926
102055,Kunde 2055,Bauwesen,8,543
102056,Kunde 2056,Logistik,10,1801
102057,Kunde 2057,Maschinenbau,10,1798
102058,Kunde 2058,Handel,6,1402
102059,Kunde 2059,Chemie,7,92
102060,Kunde 2060,Handel,4,1276
102061,Kunde 2061,Handel,6,1323
102062,Kunde 2062,Medizintechnik,4,121
102063,Kunde 2063,Handel,2,1522
102064,Kunde 2064,Automotive,6,1624
102065,Kunde 2065,IT,4,506
102066,Kunde 2066,Dienstleistung,2,1438
102067,Kunde 2067,Chemie,4,1686
102068,Kunde 2068,Handel,7,1153
102069,Kunde 2069,Logistik,4,21
102070,Kunde 2070,Logistik,7,321
102071,Kunde 2071,Energie,4,1752
102072,Kunde 2072,Bauwesen,2,220
102073,Kunde 2073,Automotive,8,600
102074,Kunde 2074,Automotive,10,774
102075,Kunde 2075,Medizintechnik,8,329
102076,Kunde 2076,Handel,1,1172
102077,Kunde 2077,Energie,7,822
102078,Kunde 2078,Handel,3,1753
102079,Kunde 2079,Medizintechnik,4,154
102080,Kunde 2080,Chemie,10,461
102081,Kunde 2081,Automotive,8,800
102082,Kunde 2082,IT,3,1795
102083,Kunde 2083,Dienstleistung,7,951
102084,Kunde 2084,Maschinenbau,6,1375
102085,Kunde 2085,Medizintechnik,3,196
102086,Kunde 2086,Bauwesen,8,719
102087,Kunde 2087,Dienstleistung,4,959
102088,Kunde 2088,Bauwesen,6,964
102089,Kunde 2089,Automotive,5,1320
102090,Kunde 2090,Dienstleistung,4,1100
102091,Kunde 2091,Automotive,6,1848
102092,Kunde 2092,Energie,3,1680
102093,Kunde 2093,Chemie,1,957
102094,Kunde 2094,Logistik,10,228
102095,Kunde 2095,Bauwesen,1,180
102096,Kunde 2096,Chemie,5,374
102097,Kunde 2097,Medizintechnik,3,1503
102098,Kunde 2098,IT,2,226
102099,Kunde 2099,Dienstleistung,8,1883
102100,Kunde 2100,Chemie,8,1970
102101,Kunde 2101,Handel,7,1894
102102,Kunde 2102,Chemie,3,817
102103,Kunde 2103,Medizintechnik,6,1578
102104,Kunde 2104,Energie,4,892
102105,Kunde 2105,Energie,5,413
102106,Kunde 2106,IT,10,827
102107,Kunde 2107,Maschinenbau,3,678
102108,Kunde 2108,IT,10,137
102109,Kunde 2109,Dienstleistung,3,654
102110,Kunde 2110,Bauwesen,10,706
102111,Kunde 2111,Bauwesen,9,1242
102112,Kunde 2112,Chemie,4,1000
102113,Kunde 2113,Bauwesen,2,440
102114,Kunde 2114,Maschinenbau,7,1443
102115,Kunde 2115,Logistik,9,1523
102116,Kunde 2116,Energie,8,980
102117,Kunde 2117,Chemie,4,239
102118,Kunde 2118,Dienstleistung,10,575
102119,Kunde 2119,Chemie,8,935
102120,Kunde 2120,Automotive,8,83
102121,Kunde 2121,Automotive,5,1121
102122,Kunde 2122,Automotive,1,323
102123,Kunde 2123,Maschinenbau,7,1947
102124,Kunde 2124,Bauwesen,4,967
102125,Kunde 2125,Handel,4,303
102126,Kunde 2126,Chemie,6,1316
102127,Kunde 2127,Handel,7,442
102128,Kunde 2128,Maschinenbau,10,660
102129,Kunde 2129,Energie,4,1168
102130,Kunde 2130,Chemie,10,69
102131,Kunde 2131,Maschinenbau,3,1236
102132,Kunde 2132,Bauwesen,10,1590
102133,Kunde 2133,Energie,1,783
102134,Kunde 2134,Bauwesen,7,132
102135,Kunde 2135,Maschinenbau,1,1922
102136,Kunde 2136,Dienstleistung,1,1660
102137,Kunde 2137,Energie,8,745
102138,Kunde 2138,Medizintechnik,9,1622
102139,Kunde 2139,Energie,1,885
102140,Kunde 2140,Bauwesen,7,974
102141,Kunde 2141,Chemie,9,442
102142,Kunde 2142,Chemie,7,115
102143,Kunde 2143,Chemie,8,438
102144,Kunde 2144,Handel,2,1782
102145,Kunde 2145,Energie,8,51
102146,Kunde 2146,Medizintechnik,8,1956
102147,Kunde 2147,Handel,4,1558
102148,Kunde 2148,Automotive,2,1405
102149,Kunde 2149,Bauwesen,9,871
102150,Kunde 2150,Bauwesen,1,557
102151,Kunde 2151,IT,7,521
102152,Kunde 2152,Dienstleistung,4,1306
102153,Kunde 2153,Energie,3,365
102154,Kunde 2154,Medizintechnik,6,176
102155,Kunde 2155,Automotive,5,295
102156,Kunde 2156,Energie,4,146
102157,Kunde 2157,Handel,2,565
102158,Kunde 2158,Medizintechnik,1,834
102159,Kunde 2159,Energie,8,172
102160,Kunde 2160,Energie,5,615
102161,Kunde 2161,Logistik,3,1794
102162,Kunde 2162,Automotive,8,1463
102163,Kunde 2163,Energie,10,929
102164,Kunde 2164,Handel,10,1789
102165,Kunde 2165,Maschinenbau,1,864
102166,Kunde 2166,Chemie,8,1079
102167,Kunde 2167,Energie,8,443
102168,Kunde 2168,Dienstleistung,3,1376
102169,Kunde 2169,Maschinenbau,7,1834
102170,Kunde 2170,Logistik,3,536
102171,Kunde 2171,Automotive,6,381
102172,Kunde 2172,Energie,8,1705
102173,Kunde 2173,IT,1,115
102174,Kunde 2174,Logistik,2,194
102175,Kunde 2175,Automotive,7,1837
102176,Kunde 2176,Handel,6,1851
102177,Kunde 2177,Bauwesen,9,882
102178,Kunde 2178,Dienstleistung,1,705
102179,Kunde 2179,Maschinenbau,5,1977
102180,Kunde 2180,Dienstleistung,7,1547
102181,Kunde 2181,Logistik,5,613
102182,Kunde 2182,Dienstleistung,10,341
102183,Kunde 2183,Chemie,9,411
102184,Kunde 2184,Energie,10,720
102185,Kunde 2185,Handel,4,1934
102186,Kunde 2186,Automotive,2,863
102187,Kunde 2187,Maschinenbau,10,991
102188,Kunde 2188,Chemie,6,978
102189,Kunde 2189,Logistik,1,1101
102190,Kunde 2190,Chemie,9,1415
102191,Kunde 2191,Bauwesen,6,1610
102192,Kunde 2192,Handel,1,334
102193,Kunde 2193,Chemie,2,1982
102194,Kunde 2194,Dienstleistung,7,1431
102195,Kunde 2195,Bauwesen,6,899
102196,Kunde 2196,Maschinenbau,8,731
102197,Kunde 2197,Handel,10,1874
102198,Kunde 2198,Chemie,1,1424
102199,Kunde 2199,Bauwesen,6,1173
102200,Kunde 2200,Chemie,6,801
102201,Kunde 2201,Bauwesen,3,1690
102202,Kunde 2202,Medizintechnik,9,25
102203,Kunde 2203,Energie,2,1153
102204,Kunde 2204,Handel,9,1608
102205,Kunde 2205,Logistik,4,1835
102206,Kunde 2206,Logistik,3,1227
102207,Kunde 2207,Medizintechnik,6,411
102208,Kunde 2208,Chemie,4,164
102209,Kunde 2209,Medizintechnik,9,1485
102210,Kunde 2210,Logistik,2,1372
102211,Kunde 2211,Medizintechnik,8,1189
102212,Kunde 2212,Medizintechnik,10,1267
102213,Kunde 2213,Logistik,4,301
102214,Kunde 2214,Handel,4,668
102215,Kunde 2215,Bauwesen,6,1365
102216,Kunde 2216,Handel,6,1691
102217,Kunde 2217,Bauwesen,5,1928
102218,Kunde 2218,Chemie,9,1508
102219,Kunde 2219,Medizintechnik,7,1526
102220,Kunde 2220,Medizintechnik,5,1695
102221,Kunde 2221,IT,1,1513
102222,Kunde 2222,Energie,2,1506
102223,Kunde 2223,Chemie,6,653
102224,Kunde 2224,Dienstleistung,6,34
102225,Kunde 2225,Dienstleistung,8,313
102226,Kunde 2226,Bauwesen,8,1841
102227,Kunde 2227,Maschinenbau,9,944
102228,Kunde 2228,Medizintechnik,9,1917
102229,Kunde 2229,Automotive,2,307
102230,Kunde 2230,Medizintechnik,8,1027
102231,Kunde 2231,IT,9,1775
102232,Kunde 2232,Bauwesen,9,653
102233,Kunde 2233,Handel,5,237
102234,Kunde 2234,Medizintechnik,8,1627
102235,Kunde 2235,Handel,10,1991
102236,Kunde 2236,Logistik,6,1385
102237,Kunde 2237,Logistik,2,837
102238,Kunde 2238,Chemie,4,543
102239,Kunde 2239,Medizintechnik,8,1071
102240,Kunde 2240,Chemie,2,1484
102241,Kunde 2241,Medizintechnik,2,12
102242,Kunde 2242,Maschinenbau,7,927
102243,Kunde 2243,IT,3,1936
102244,Kunde 2244,Energie,5,1709
102245,Kunde 2245,Energie,2,1760
102246,Kunde 2246,Logistik,2,262
102247,Kunde 2247,Logistik,3,1304
102248,Kunde 2248,Automotive,5,925
102249,Kunde 2249,Chemie,2,1313
102250,Kunde 2250,Logistik,3,1990
102251,Kunde 2251,Logistik,8,1189
102252,Kunde 2252,Automotive,3,204
102253,Kunde 2253,IT,4,79
102254,Kunde 2254,Dienstleistung,9,452
102255,Kunde 2255,Bauwesen,1,1532
102256,Kunde 2256,Handel,5,389
102257,Kunde 2257,IT,7,865
102258,Kunde 2258,Maschinenbau,9,1431
102259,Kunde 2259,Automotive,3,1123
102260,Kunde 2260,Chemie,8,1590
102261,Kunde 2261,Maschinenbau,6,345
102262,Kunde 2262,Dienstleistung,7,1235
102263,Kunde 2263,Handel,8,778
102264,Kunde 2264,Handel,1,447
102265,Kunde 2265,Logistik,5,717
102266,Kunde 2266,Medizintechnik,4,434
102267,Kunde 2267,Bauwesen,2,1955
102268,Kunde 2268,Medizintechnik,1,396
102269,Kunde 2269,Automotive,4,1995
102270,Kunde 2270,IT,9,1396
102271,Kunde 2271,Energie,6,1186
102272,Kunde 2272,Logistik,7,1961
102273,Kunde 2273,Chemie,10,34
102274,Kunde 2274,Automotive,6,763
102275,Kunde 2275,Maschinenbau,6,1671
102276,Kunde 2276,Dienstleistung,8,750
102277,Kunde 2277,Maschinenbau,10,38
102278,Kunde 2278,Automotive,9,623
102279,Kunde 2279,Dienstleistung,9,1841
102280,Kunde 2280,Handel,8,633
102281,Kunde 2281,Maschinenbau,8,1033
102282,Kunde 2282,Medizintechnik,5,1682
102283,Kunde 2283,Automotive,10,1782
102284,Kunde 2284,Automotive,3,260
102285,Kunde 2285,Medizintechnik,5,1437
102286,Kunde 2286,Energie,3,1027
102287,Kunde 2287,Energie,5,1333
102288,Kunde 2288,IT,4,938
102289,Kunde 2289,Bauwesen,8,852
102290,Kunde 2290,Medizintechnik,6,845
102291,Kunde 2291,Handel,5,725
102292,Kunde 2292,Chemie,1,726
102293,Kunde 2293,Chemie,3,1701
102294,Kunde 2294,Handel,6,1115
102295,Kunde 2295,Maschinenbau,5,877
102296,Kunde 2296,Chemie,8,1076
102297,Kunde 2297,Handel,3,1999
102298,Kunde 2298,Medizintechnik,10,1571
102299,Kunde 2299,Logistik,3,692
102300,Kunde 2300,IT,9,237
102301,Kunde 2301,Bauwesen,5,1902
102302,Kunde 2302,Maschinenbau,3,365
102303,Kunde 2303,Handel,3,944
102304,Kunde 2304,Medizintechnik,3,882
102305,Kunde 2305,Maschinenbau,3,769
102306,Kunde 2306,Automotive,4,367
102307,Kunde 2307,Bauwesen,2,1137
102308,Kunde 2308,Medizintechnik,1,1223
102309,Kunde 2309,Energie,6,338
102310,Kunde 2310,Logistik,10,1116
102311,Kunde 2311,Maschinenbau,3,897
102312,Kunde 2312,Energie,8,786
102313,Kunde 2313,Dienstleistung,5,588
102314,Kunde 2314,Dienstleistung,6,1735
102315,Kunde 2315,Chemie,3,1355
102316,Kunde 2316,Bauwesen,4,1415
102317,Kunde 2317,IT,9,1398
102318,Kunde 2318,Dienstleistung,1,900
102319,Kunde 2319,IT,6,1303
102320,Kunde 2320,Maschinenbau,6,585
102321,Kunde 2321,Maschinenbau,3,1442
102322,Kunde 2322,Handel,6,1275
102323,Kunde 2323,Bauwesen,8,1925
102324,Kunde 2324,Logistik,9,1899
102325,Kunde 2325,Automotive,3,1860
102326,Kunde 2326,Medizintechnik,9,1760
102327,Kunde 2327,Dienstleistung,5,208
102328,Kunde 2328,Logistik,2,184
102329,Kunde 2329,Handel,1,1655
102330,Kunde 2330,Medizintechnik,7,1719
102331,Kunde 2331,Bauwesen,8,217
102332,Kunde 2332,Medizintechnik,3,188
102333,Kunde 2333,Energie,8,1335
102334,Kunde 2334,Energie,6,38
102335,Kunde 2335,Automotive,3,1267
102336,Kunde 2336,Medizintechnik,1,1914
102337,Kunde 2337,Bauwesen,9,847
102338,Kunde 2338,Logistik,9,217
102339,Kunde 2339,Automotive,6,1021
102340,Kunde 2340,IT,5,1540
102341,Kunde 2341,Handel,8,1544
102342,Kunde 2342,Medizintechnik,5,1282
102343,Kunde 2343,Maschinenbau,10,1903
102344,Kunde 2344,Dienstleistung,3,1120
102345,Kunde 2345,Chemie,10,209
102346,Kunde 2346,Medizintechnik,8,1302
102347,Kunde 2347,IT,6,914
102348,Kunde 2348,Medizintechnik,2,1035
102349,Kunde 2349,Bauwesen,8,1195
102350,Kunde 2350,Energie,1,1655
102351,Kunde 2351,Logistik,3,71
102352,Kunde 2352,Logistik,9,1372
102353,Kunde 2353,Maschinenbau,2,598
102354,Kunde 2354,Handel,5,1749
102355,Kunde 2355,Maschinenbau,1,866
102356,Kunde 2356,Handel,7,438
102357,Kunde 2357,Energie,10,461
102358,Kunde 2358,Bauwesen,4,1596
102359,Kunde 2359,Dienstleistung,8,936
102360,Kunde 2360,Chemie,6,1134
102361,Kunde 2361,Handel,2,785
102362,Kunde 2362,Chemie,6,239
102363,Kunde 2363,Logistik,1,405
102364,Kunde 2364,Logistik,10,1758
102365,Kunde 2365,Energie,4,966
102366,Kunde 2366,IT,10,1951
102367,Kunde 2367,Chemie,9,259
102368,Kunde 2368,Handel,4,723
102369,Kunde 2369,Chemie,5,1986
102370,Kunde 2370,Bauwesen,4,1630
102371,Kunde 2371,IT,1,1876
102372,Kunde 2372,Energie,2,955
102373,Kunde 2373,IT,9,850
102374,Kunde 2374,Automotive,8,1864
102375,Kunde 2375,Chemie,2,1685
102376,Kunde 2376,Chemie,9,1325
102377,Kunde 2377,Logistik,7,1446
102378,Kunde 2378,Energie,4,1611
102379,Kunde 2379,Chemie,8,1522
102380,Kunde 2380,Maschinenbau,6,815
102381,Kunde 2381,Maschinenbau,10,20
102382,Kunde 2382,Bauwesen,10,1929
102383,Kunde 2383,Chemie,9,772
102384,Kunde 2384,Handel,1,1606
102385,Kunde 2385,IT,6,463
102386,Kunde 2386,Logistik,7,1044
102387,Kunde 2387,Energie,3,585
102388,Kunde 2388,Handel,7,553
102389,Kunde 2389,IT,6,1806
102390,Kunde 2390,Chemie,7,1353
102391,Kunde 2391,Handel,6,546
102392,Kunde 2392,Automotive,1,634
102393,Kunde 2393,Handel,5,1722
102394,Kunde 2394,Maschinenbau,6,1853
102395,Kunde 2395,Chemie,6,1633
102396,Kunde 2396,Dienstleistung,5,1867
102397,Kunde 2397,Handel,8,854
102398,Kunde 2398,Energie,9,1383
102399,Kunde 2399,Automotive,2,499
102400,Kunde 2400,Chemie,4,13
102401,Kunde 2401,Handel,8,1848
102402,Kunde 2402,Medizintechnik,7,1866
102403,Kunde 2403,Automotive,8,854
102404,Kunde 2404,Dienstleistung,5,71
102405,Kunde 2405,Medizintechnik,3,36
102406,Kunde 2406,Automotive,7,58
102407,Kunde 2407,Logistik,7,319
102408,Kunde 2408,Energie,3,1623
102409,Kunde 2409,IT,10,771
102410,Kunde 2410,Automotive,10,1726
102411,Kunde 2411,Dienstleistung,2,1677
102412,Kunde 2412,Bauwesen,3,1067
102413,Kunde 2413,IT,4,1684
102414,Kunde 2414,Chemie,5,1523
102415,Kunde 2415,Automotive,8,1233
102416,Kunde 2416,IT,9,655
102417,Kunde 2417,Handel,6,691
102418,Kunde 2418,Automotive,2,354
102419,Kunde 2419,Medizintechnik,10,1969
102420,Kunde 2420,Dienstleistung,7,1176
102421,Kunde 2421,Maschinenbau,2,885
102422,Kunde 2422,Maschinenbau,1,500
102423,Kunde 2423,Dienstleistung,7,1143
102424,Kunde 2424,Bauwesen,5,1998
102425,Kunde 2425,Dienstleistung,7,806
102426,Kunde 2426,Handel,3,399
102427,Kunde 2427,Dienstleistung,9,1267
102428,Kunde 2428,Dienstleistung,8,1324
102429,Kunde 2429,IT,10,810
102430,Kunde 2430,Chemie,3,1701
102431,Kunde 2431,Maschinenbau,4,110
102432,Kunde 2432,Bauwesen,3,1646
102433,Kunde 2433,IT,7,1913
102434,Kunde 2434,Maschinenbau,5,1188
102435,Kunde 2435,Chemie,9,883
102436,Kunde 2436,Dienstleistung,8,268
102437,Kunde 2437,Chemie,1,1928
102438,Kunde 2438,Maschinenbau,5,1308
102439,Kunde 2439,Logistik,10,804
102440,Kunde 2440,Automotive,5,1496
102441,Kunde 2441,Automotive,8,360
102442,Kunde 2442,Medizintechnik,9,830
102443,Kunde 2443,Handel,8,1856
102444,Kunde 2444,Chemie,4,656
102445,Kunde 2445,Dienstleistung,1,1064
102446,Kunde 2446,Chemie,1,329
102447,Kunde 2447,Dienstleistung,3,900
102448,Kunde 2448,Logistik,5,478
102449,Kunde 2449,Logistik,5,208
102450,Kunde 2450,Handel,8,1459
102451,Kunde 2451,Bauwesen,2,1645
102452,Kunde 2452,Maschinenbau,5,263
102453,Kunde 2453,Medizintechnik,7,1037
102454,Kunde 2454,Logistik,3,247
102455,Kunde 2455,IT,8,1298
102456,Kunde 2456,Automotive,4,1186
102457,Kunde 2457,Dienstleistung,1,1611
102458,Kunde 2458,Energie,2,807
102459,Kunde 2459,Automotive,5,1731
102460,Kunde 2460,Logistik,8,1565
102461,Kunde 2461,Logistik,2,1289
102462,Kunde 2462,IT,10,1882
102463,Kunde 2463,IT,6,537
102464,Kunde 2464,Energie,10,1719
102465,Kunde 2465,Automotive,8,1137
102466,Kunde 2466,Handel,10,330
102467,Kunde 2467,Energie,7,1947
102468,Kunde 2468,Automotive,5,665
102469,Kunde 2469,Logistik,8,422
102470,Kunde 2470,Automotive,2,195
102471,Kunde 2471,Dienstleistung,6,196
102472,Kunde 2472,Handel,9,57
102473,Kunde 2473,Logistik,10,900
102474,Kunde 2474,Chemie,1,28
102475,Kunde 2475,Logistik,5,1292
102476,Kunde 2476,Automotive,3,1582
102477,Kunde 2477,Maschinenbau,10,1220
102478,Kunde 2478,Chemie,1,318
102479,Kunde 2479,Medizintechnik,3,61
102480,Kunde 2480,Logistik,6,1270
102481,Kunde 2481,Energie,8,1454
102482,Kunde 2482,Bauwesen,3,1118
102483,Kunde 2483,Energie,6,1890
102484,Kunde 2484,Energie,3,1996
102485,Kunde 2485,Bauwesen,1,166
102486,Kunde 2486,Logistik,5,1176
102487,Kunde 2487,Medizintechnik,6,788
102488,Kunde 2488,Maschinenbau,7,56
102489,Kunde 2489,Chemie,6,1525
102490,Kunde 2490,Logistik,1,1508
102491,Kunde 2491,Dienstleistung,5,272
102492,Kunde 2492,Medizintechnik,5,934
102493,Kunde 2493,Medizintechnik,9,1304
102494,Kunde 2494,Automotive,2,1298
102495,Kunde 2495,Chemie,9,1597
102496,Kunde 2496,Energie,4,738
102497,Kunde 2497,Maschinenbau,3,387
102498,Kunde 2498,Dienstleistung,2,495
102499,Kunde 2499,Chemie,10,1341
102500,Kunde 2500,Handel,3,1843
102501,Kunde 2501,Automotive,9,459
102502,Kunde 2502,Bauwesen,6,613
102503,Kunde 2503,Dienstleistung,6,401
102504,Kunde 2504,Chemie,5,1101
102505,Kunde 2505,Bauwesen,5,1726
102506,Kunde 2506,Dienstleistung,6,507
102507,Kunde 2507,Dienstleistung,2,1492
102508,Kunde 2508,Maschinenbau,9,1602
102509,Kunde 2509,Medizintechnik,10,1657
102510,Kunde 2510,Dienstleistung,6,1614
102511,Kunde 2511,Maschinenbau,3,779
102512,Kunde 2512,Chemie,1,1582
102513,Kunde 2513,Handel,3,538
102514,Kunde 2514,Logistik,9,1355
102515,Kunde 2515,Logistik,5,110
102516,Kunde 2516,Medizintechnik,6,568
102517,Kunde 2517,Maschinenbau,8,174
102518,Kunde 2518,Handel,7,1919
102519,Kunde 2519,Automotive,6,299
102520,Kunde 2520,Chemie,3,1289
102521,Kunde 2521,Dienstleistung,2,52
102522,Kunde 2522,Dienstleistung,4,1312
102523,Kunde 2523,Chemie,3,1191
102524,Kunde 2524,Chemie,9,1780
102525,Kunde 2525,Maschinenbau,4,216
102526,Kunde 2526,Dienstleistung,4,232
102527,Kunde 2527,Logistik,9,945
102528,Kunde 2528,Medizintechnik,10,1903
102529,Kunde 2529,Logistik,9,1225
102530,Kunde 2530,Bauwesen,9,256
102531,Kunde 2531,IT,9,224
102532,Kunde 2532,Handel,2,295
102533,Kunde 2533,Bauwesen,7,583
102534,Kunde 2534,IT,8,541
102535,Kunde 2535,Chemie,2,1837
102536,Kunde 2536,Logistik,2,374
102537,Kunde 2537,Automotive,3,195
102538,Kunde 2538,Medizintechnik,1,163
102539,Kunde 2539,Dienstleistung,8,1017
102540,Kunde 2540,Energie,6,1734
102541,Kunde 2541,Energie,5,745
102542,Kunde 2542,Automotive,6,1874
102543,Kunde 2543,IT,3,1721
102544,Kunde 2544,Logistik,8,430
102545,Kunde 2545,Energie,10,805
102546,Kunde 2546,Chemie,9,211
102547,Kunde 2547,Logistik,6,1010
102548,Kunde 2548,Handel,3,1634
102549,Kunde 2549,Logistik,5,49
102550,Kunde 2550,Bauwesen,1,852
102551,Kunde 2551,Medizintechnik,2,155
102552,Kunde 2552,Automotive,4,1001
102553,Kunde 2553,Logistik,3,1969
102554,Kunde 2554,Logistik,3,1286
102555,Kunde 2555,IT,4,161
102556,Kunde 2556,Handel,5,435
102557,Kunde 2557,Logistik,3,1412
102558,Kunde 2558,Energie,4,864
102559,Kunde 2559,Logistik,3,773
102560,Kunde 2560,Dienstleistung,2,1827
102561,Kunde 2561,Logistik,7,647
102562,Kunde 2562,Chemie,2,1302
102563,Kunde 2563,Bauwesen,2,1865
102564,Kunde 2564,Medizintechnik,1,928
102565,Kunde 2565,Dienstleistung,8,1660
102566,Kunde 2566,Handel,7,334
102567,Kunde 2567,Chemie,1,373
102568,Kunde 2568,Bauwesen,4,616
102569,Kunde 2569,Medizintechnik,2,25
102570,Kunde 2570,Medizintechnik,1,1855
102571,Kunde 2571,Bauwesen,9,370
102572,Kunde 2572,Chemie,10,1355
102573,Kunde 2573,Handel,1,1166
102574,Kunde 2574,Handel,8,1297
102575,Kunde 2575,IT,2,1247
102576,Kunde 2576,Handel,5,1755
102577,Kunde 2577,Bauwesen,1,69
102578,Kunde 2578,Logistik,2,245
102579,Kunde 2579,Bauwesen,5,707
102580,Kunde 2580,Bauwesen,1,715
102581,Kunde 2581,Dienstleistung,2,996
102582,Kunde 2582,Automotive,2,1262
102583,Kunde 2583,Energie,10,1233
102584,Kunde 2584,Logistik,4,1124
102585,Kunde 2585,Maschinenbau,10,15
102586,Kunde 2586,Automotive,4,329
102587,Kunde 2587,Medizintechnik,3,1073
102588,Kunde 2588,Chemie,6,1523
102589,Kunde 2589,Energie,1,526
102590,Kunde 2590,Energie,2,1902
102591,Kunde 2591,Dienstleistung,3,254
102592,Kunde 2592,Medizintechnik,5,399
102593,Kunde 2593,Maschinenbau,10,1246
102594,Kunde 2594,Logistik,6,65
102595,Kunde 2595,Bauwesen,6,1102
102596,Kunde 2596,Logistik,3,52
102597,Kunde 2597,Dienstleistung,9,1065
102598,Kunde 2598,Energie,10,1053
102599,Kunde 2599,Logistik,4,1563
102600,Kunde 2600,Handel,9,317
102601,Kunde 2601,Chemie,10,447
102602,Kunde 2602,Bauwesen,2,1780
102603,Kunde 2603,Medizintechnik,2,752
102604,Kunde 2604,Handel,10,240
102605,Kunde 2605,Handel,1,1845
102606,Kunde 2606,Handel,9,449
102607,Kunde 2607,Maschinenbau,4,65
102608,Kunde 2608,Bauwesen,4,675
102609,Kunde 2609,Maschinenbau,5,288
102610,Kunde 2610,Maschinenbau,3,455
102611,Kunde 2611,Chemie,9,175
102612,Kunde 2612,Handel,1,1495
102613,Kunde 2613,Maschinenbau,2,1421
102614,Kunde 2614,Chemie,4,1929
102615,Kunde 2615,Automotive,9,264
102616,Kunde 2616,Chemie,8,553
102617,Kunde 2617,Automotive,6,565
102618,Kunde 2618,IT,10,991
102619,Kunde 2619,Automotive,3,413
102620,Kunde 2620,Automotive,8,1957
102621,Kunde 2621,Dienstleistung,2,193
102622,Kunde 2622,Maschinenbau,3,718
102623,Kunde 2623,Logistik,6,1455
102624,Kunde 2624,IT,7,1134
102625,Kunde 2625,Maschinenbau,7,1340
102626,Kunde 2626,Automotive,4,607
102627,Kunde 2627,Logistik,9,961
102628,Kunde 2628,Chemie,4,1531
102629,Kunde 2629,Handel,7,1661
102630,Kunde 2630,Bauwesen,2,1020
102631,Kunde 2631,Automotive,6,898
102632,Kunde 2632,Energie,2,1054
102633,Kunde 2633,Energie,8,1943
102634,Kunde 2634,Handel,2,824
102635,Kunde 2635,Handel,9,1893
102636,Kunde 2636,Automotive,3,400
102637,Kunde 2637,Automotive,8,517
102638,Kunde 2638,Chemie,6,359
102639,Kunde 2639,Chemie,5,410
102640,Kunde 2640,Dienstleistung,9,1412
102641,Kunde 2641,Automotive,1,1737
102642,Kunde 2642,Automotive,2,1822
102643,Kunde 2643,Chemie,6,1474
102644,Kunde 2644,Medizintechnik,8,580
102645,Kunde 2645,Chemie,2,1974
102646,Kunde 2646,Medizintechnik,7,809
102647,Kunde 2647,Automotive,5,215
102648,Kunde 2648,Chemie,8,1200
102649,Kunde 2649,Dienstleistung,10,1629
102650,Kunde 2650,Maschinenbau,5,1574
102651,Kunde 2651,IT,8,1208
102652,Kunde 2652,IT,4,643
102653,Kunde 2653,Chemie,9,344
102654,Kunde 2654,Maschinenbau,7,1631
102655,Kunde 2655,Logistik,5,426
102656,Kunde 2656,Logistik,7,1958
102657,Kunde 2657,Energie,4,1483
102658,Kunde 2658,Chemie,2,1004
102659,Kunde 2659,Medizintechnik,8,892
102660,Kunde 2660,Bauwesen,6,1813
102661,Kunde 2661,Medizintechnik,3,918
102662,Kunde 2662,Dienstleistung,1,872
102663,Kunde 2663,IT,8,1226
102664,Kunde 2664,Bauwesen,2,1535
102665,Kunde 2665,Dienstleistung,7,561
102666,Kunde 2666,Handel,8,1675
102667,Kunde 2667,Energie,9,657
102668,Kunde 2668,Logistik,2,1280
102669,Kunde 2669,Logistik,2,225
102670,Kunde 2670,Medizintechnik,3,1248
102671,Kunde 2671,IT,7,789
102672,Kunde 2672,Automotive,7,884
102673,Kunde 2673,IT,10,414
102674,Kunde 2674,Dienstleistung,2,1166
102675,Kunde 2675,Dienstleistung,3,727
102676,Kunde 2676,Dienstleistung,2,770
102677,Kunde 2677,Chemie,6,1843
102678,Kunde 2678,Handel,4,1300
102679,Kunde 2679,Automotive,6,1683
102680,Kunde 2680,Automotive,4,136
102681,Kunde 2681,Maschinenbau,10,925
